Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,GLD,JPM,MSFT,NVDA,SPY,TLT,XOM,AAPL,GLD,JPM,MSFT,NVDA,SPY,TLT,XOM,AAPL,GLD,JPM,MSFT,NVDA,SPY,TLT,XOM,AAPL,GLD,JPM,MSFT,NVDA,SPY,TLT,XOM,AAPL,GLD,JPM,MSFT,NVDA,SPY,TLT,XOM,AAPL,GLD,JPM,MSFT,NVDA,SPY,TLT,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,25.515859603881836,123.41999816894531,40.54277801513672,34.954891204833984,0.4627714455127716,165.3182373046875,99.90428161621094,54.1414680480957,28.827499389648438,123.41999816894531,54.75,41.189998626708984,0.4827499985694885,200.13999938964844,136.77000427246094,87.94999694824219,29.530000686645508,123.88999938964844,56.68000030517578,42.790000915527344,0.4987500011920929,204.2899932861328,137.41000366210938,90.93000030517578,28.827499389648438,122.94000244140625,54.75,41.15999984741211,0.48249998688697815,199.91000366210938,134.6999969482422,87.81999969482422,29.407499313354492,123.5199966430664,56.619998931884766,42.7400016784668,0.49674999713897705,204.1699981689453,134.75,90.87999725341797,585908400,8470600,24354400,84507100,272728000,168514300,12230300,17829700
2015-01-29,26.31026268005371,120.76000213623047,41.22404479980469,35.6507682800293,0.4740351736545563,166.8463592529297,99.24687194824219,53.9136962890625,29.725000381469727,120.76000213623047,55.66999816894531,42.0099983215332,0.4945000112056732,201.99000549316406,135.8699951171875,87.58000183105469,29.797500610351562,122.29000091552734,55.88999938964844,42.119998931884766,0.4972499907016754,202.3000030517578,136.6699981689453,88.26000213623047,28.889999389648438,120.26000213623047,54.68000030517578,40.790000915527344,0.4807499945163727,198.67999267578125,135.4600067138672,86.02999877929688,29.079999923706055,121.98999786376953,55.27000045776367,40.93000030517578,0.4830000102519989,200.3800048828125,136.1199951171875,88.22000122070312,337745600,11998000,20393300,63585300,235340000,173585400,8881400,22683000
2015-01-30,25.92523193359375,123.44999694824219,40.268795013427734,34.28448486328125,0.4601350724697113,164.748291015625,101.00728607177734,53.81519317626953,29.290000915527344,123.44999694824219,54.380001068115234,40.400001525878906,0.47999998927116394,199.4499969482422,138.27999877929688,87.41999816894531,30.0,123.55000305175781,55.5,41.58000183105469,0.49674999713897705,202.1699981689453,138.5,88.41999816894531,29.212499618530273,120.91999816894531,54.369998931884766,40.349998474121094,0.4792500138282776,199.1300048828125,137.17999267578125,86.25,29.600000381469727,121.30000305175781,54.9900016784668,41.54999923706055,0.4909999966621399,200.57000732421875,137.7100067138672,87.16000366210938,334982000,14555900,26943700,78004900,298200000,197729700,14871200,22679900
2015-02-02,26.250507354736328,122.41999816894531,41.075950622558594,35.0312614440918,0.4702005684375763,166.78854370117188,100.62586975097656,55.144874572753906,29.657499313354492,122.41999816894531,55.470001220703125,41.279998779296875,0.49050000309944153,201.9199981689453,137.47999572753906,89.58000183105469,29.792499542236328,123.16000366210938,55.650001525878906,41.369998931884766,0.4925000071525574,202.02999877929688,137.9199981689453,89.58999633789062,29.020000457763672,121.81999969482422,54.27000045776367,40.22999954223633,0.47350001335144043,197.86000061035156,136.66000366210938,87.5,29.512500762939453,121.83999633789062,54.529998779296875,40.59000015258789,0.4830000102519989,200.0500030517578,136.6999969482422,87.8499984741211,250956400,8885200,20308900,50352500,259604000,163107000,13689900,20306300
2015-02-03,26.25493812561035,121.05000305175781,42.00157928466797,35.302833557128906,0.48194360733032227,169.20050048828125,98.49601745605469,56.78852081298828,29.662500381469727,121.05000305175781,56.720001220703125,41.599998474121094,0.5027499794960022,204.83999633789062,134.57000732421875,92.25,29.772499084472656,121.76000213623047,56.779998779296875,41.93000030517578,0.503250002861023,204.85000610351562,135.7899932861328,92.33000183105469,29.40250015258789,120.55999755859375,55.869998931884766,41.04999923706055,0.49149999022483826,202.5500030517578,134.3699951171875,90.80999755859375,29.625,121.73999786376953,55.90999984741211,41.630001068115234,0.49399998784065247,203.0,135.64999389648438,90.9000015258789,207662800,8255900,18812500,52082400,183468000,124212900,14008700,21900900
2015-02-04,26.456302642822266,121.58000183105469,41.74982452392578,35.50650405883789,0.48314201831817627,168.5561981201172,98.66442108154297,56.30219650268555,29.889999389648438,121.58000183105469,56.380001068115234,41.84000015258789,0.5040000081062317,204.05999755859375,134.8000030517578,91.45999908447266,30.127500534057617,122.22000122070312,57.06999969482422,42.209999084472656,0.5097500085830688,205.3800048828125,134.99000549316406,92.2699966430664,29.577499389648438,120.91999816894531,56.279998779296875,41.36000061035156,0.4997499883174896,203.50999450683594,133.1199951171875,90.51000213623047,29.625,121.62999725341797,56.31999969482422,41.939998626708984,0.5012500286102295,203.9199981689453,133.49000549316406,91.63999938964844,280598800,5386700,14934100,41614800,181516000,134306700,11360400,19632200
2015-02-05,26.645132064819336,121.79000091552734,42.03860855102539,36.02416229248047,0.4910504221916199,170.25782775878906,97.58112335205078,56.85621643066406,29.985000610351562,121.79000091552734,56.77000045776367,42.45000076293945,0.5122500061988831,206.1199951171875,133.32000732421875,92.36000061035156,30.0575008392334,121.83000183105469,57.040000915527344,42.63999938964844,0.512499988079071,206.3000030517578,134.22999572753906,92.54000091552734,29.8125,120.61000061035156,56.459999084472656,41.86000061035156,0.5040000081062317,204.77000427246094,133.11000061035156,91.69999694824219,30.0049991607666,120.9800033569336,56.86000061035156,42.220001220703125,0.5044999718666077,204.86000061035156,134.0,92.38999938964844,168984800,6879900,11293900,36548200,140448000,97953200,8334600,12809000
2015-02-06,26.420757293701172,118.63999938964844,42.86797332763672,35.99021530151367,0.4888935983181,169.7869415283203,95.8537826538086,56.75080108642578,29.732500076293945,118.63999938964844,57.88999938964844,42.40999984741211,0.5099999904632568,205.5500030517578,130.9600067138672,91.5,30.0625,119.5199966430664,58.72999954223633,42.790000915527344,0.5177500247955322,207.24000549316406,132.35000610351562,92.27999877929688,29.612499237060547,117.94999694824219,57.540000915527344,42.150001525878906,0.5077499747276306,204.9199981689453,130.58999633789062,90.95999908447266,30.0049991607666,119.1500015258789,57.75,42.68000030517578,0.5117499828338623,206.55999755859375,132.0500030517578,92.0999984741211,174826400,13206900,25214000,34616600,210524000,125672000,13685600,12331200
2015-02-09,26.59625816345215,119.16999816894531,42.81613540649414,35.947792053222656,0.4884144365787506,169.02700805664062,95.70003509521484,56.78799057006836,29.93000030517578,119.16999816894531,57.81999969482422,42.36000061035156,0.5095000267028809,204.6300048828125,130.75,91.55999755859375,29.959999084472656,119.4000015258789,58.099998474121094,42.7400016784668,0.5109999775886536,205.63999938964844,131.97999572753906,92.29000091552734,29.607500076293945,118.7699966430664,57.22999954223633,42.209999084472656,0.5037500262260437,204.13999938964844,130.75,91.23999786376953,29.637500762939453,118.83000183105469,57.41999816894531,42.2400016784668,0.5070000290870667,204.77000427246094,131.97000122070312,91.4000015258789,155559200,5237200,14372400,31381100,273944000,87219000,8025500,11360700
2015-02-10,27.107215881347656,118.47000122070312,43.290077209472656,36.151451110839844,0.5020745396614075,170.82774353027344,94.93882751464844,56.446868896484375,30.5049991607666,118.47000122070312,58.459999084472656,42.599998474121094,0.5237500071525574,206.80999755859375,129.7100067138672,91.01000213623047,30.537500381469727,119.05999755859375,58.709999084472656,42.77000045776367,0.5239999890327454,207.1199951171875,130.47000122070312,91.73999786376953,30.040000915527344,118.20999908447266,58.04999923706055,42.18000030517578,0.5077499747276306,204.67999267578125,129.44000244140625,90.30000305175781,30.042499542236328,118.62999725341797,58.41999816894531,42.7400016784668,0.5099999904632568,205.8800048828125,130.13999938964844,91.73999786376953,248034000,4086300,16367300,29670700,226204000,96164200,8290700,12952900
2015-02-11,27.74257469177246,117.06999969482422,43.22342300415039,35.96476364135742,0.49871933460235596,170.92684936523438,95.11443328857422,56.192569732666016,31.219999313354492,117.06999969482422,58.369998931884766,42.380001068115234,0.5202500224113464,206.92999267578125,129.9499969482422,90.5999984741211,31.229999542236328,118.56999969482422,58.65999984741211,42.650001525878906,0.5249999761581421,207.4499969482422,130.27000427246094,90.83000183105469,30.625,117.0,57.84000015258789,42.209999084472656,0.5167499780654907,205.8300018310547,128.9600067138672,89.79000091552734,30.6924991607666,118.48999786376953,58.060001373291016,42.650001525878906,0.5249999761581421,206.61000061035156,129.6999969482422,90.0199966430664,294247200,6784400,13061900,38262500,320832000,91087800,6506400,12240600
2015-02-12,28.093582153320312,117.33999633789062,44.112030029296875,36.56728744506836,0.5344280004501343,172.57066345214844,94.7997817993164,57.290401458740234,31.614999771118164,117.33999633789062,59.56999969482422,43.09000015258789,0.5575000047683716,208.9199981689453,129.52000427246094,92.37000274658203,31.8700008392334,117.81999969482422,59.709999084472656,43.09000015258789,0.5625,208.99000549316406,130.5399932861328,92.66000366210938,31.392499923706055,117.08999633789062,58.54999923706055,42.5099983215332,0.546750009059906,206.97000122070312,129.4499969482422,91.0199966430664,31.514999389648438,117.68000030517578,58.93000030517578,42.65999984741211,0.550000011920929,207.88999938964844,129.66000366210938,91.45999908447266,297898000,4344400,23211300,33268800,676904000,97545900,12548300,14843000
2015-02-13,28.231311798095703,117.9800033569336,44.18608474731445,37.229225158691406,0.5346674919128418,173.281005859375,93.82624816894531,57.910606384277344,31.770000457763672,117.9800033569336,59.66999816894531,43.869998931884766,0.5577499866485596,209.77999877929688,128.19000244140625,93.37000274658203,31.81999969482422,118.58000183105469,60.220001220703125,43.869998931884766,0.5584999918937683,209.83999633789062,129.52999877929688,93.44999694824219,31.412500381469727,117.79000091552734,59.34000015258789,43.150001525878906,0.5477499961853027,208.75999450683594,128.08999633789062,92.27999877929688,31.81999969482422,118.05000305175781,59.459999084472656,43.380001068115234,0.5562499761581421,209.07000732421875,129.50999450683594,92.69999694824219,217088800,4108900,16479100,40264900,310084000,93670400,8325200,12061000
2015-02-17,28.397930145263672,116.01000213623047,44.50448989868164,37.24632263183594,0.5363451242446899,173.55355834960938,92.4136962890625,57.71213912963867,31.957500457763672,116.01000213623047,60.099998474121094,43.58000183105469,0.559499979019165,210.11000061035156,126.26000213623047,93.05000305175781,32.220001220703125,116.54000091552734,60.13999938964844,44.0,0.562250018119812,210.32000732421875,127.93000030517578,93.06999969482422,31.729999542236328,115.58000183105469,59.31999969482422,43.189998626708984,0.5532500147819519,209.10000610351562,125.91999816894531,92.29000091552734,31.872499465942383,116.4000015258789,59.36000061035156,43.970001220703125,0.5567499995231628,209.39999389648438,127.80000305175781,92.75,252609600,7225200,15308800,33695700,203340000,76968200,14968800,11758700
2015-02-18,28.595651626586914,116.33999633789062,43.96393585205078,37.20357894897461,0.5301140546798706,173.57012939453125,92.96258544921875,56.446868896484375,32.18000030517578,116.33999633789062,59.369998931884766,43.529998779296875,0.5529999732971191,210.1300048828125,127.01000213623047,91.01000213623047,32.19499969482422,116.52999877929688,60.099998474121094,43.70000076293945,0.5597500205039978,210.22000122070312,127.73999786376953,91.98999786376953,31.862499237060547,114.98999786376953,59.119998931884766,43.38999938964844,0.5519999861717224,209.33999633789062,126.47000122070312,90.38999938964844,31.907499313354492,115.98999786376953,60.099998474121094,43.630001068115234,0.5587499737739563,209.66000366210938,126.81999969482422,91.98999786376953,179566800,8336000,14278100,27111700,170948000,80652900,14009200,19177900
2015-02-19,28.535663604736328,115.94000244140625,43.860252380371094,37.17793655395508,0.5315519571304321,173.44625854492188,92.34776306152344,55.473114013671875,32.11249923706055,115.94000244140625,59.22999954223633,43.5,0.5544999837875366,209.97999572753906,126.16999816894531,89.44000244140625,32.25749969482422,116.54000091552734,59.47999954223633,43.529998779296875,0.5609999895095825,210.4199981689453,127.44999694824219,90.41999816894531,32.08250045776367,115.73999786376953,58.79999923706055,43.04999923706055,0.5519999861717224,209.24000549316406,126.16999816894531,88.58000183105469,32.119998931884766,116.4000015258789,59.150001525878906,43.18000030517578,0.5600000023841858,209.41000366210938,126.77999877929688,89.63999938964844,149449600,6528700,11256500,27603400,169432000,91462500,8584800,19350600
2015-02-20,28.768924713134766,115.27999877929688,44.2823600769043,37.48561477661133,0.5353866219520569,174.48699951171875,92.61861419677734,55.77082443237305,32.375,115.27999877929688,59.79999923706055,43.86000061035156,0.5584999918937683,211.24000549316406,126.54000091552734,89.91999816894531,32.375,116.45999908447266,59.88999938964844,43.880001068115234,0.5587499737739563,211.3300018310547,128.00999450683594,89.94000244140625,32.01250076293945,115.05000305175781,58.349998474121094,43.290000915527344,0.550000011920929,208.72999572753906,126.0,88.8499984741211,32.154998779296875,116.0999984741211,58.959999084472656,43.5099983215332,0.5540000200271606,209.47999572753906,127.05000305175781,89.4000015258789,195793600,6681700,15379000,29721100,157752000,140896400,12502500,15959900
2015-02-23,29.546470642089844,115.43000030517578,43.949119567871094,37.73347091674805,0.5310729146003723,174.4622039794922,93.67990112304688,55.20641326904297,33.25,115.43000030517578,59.349998474121094,44.150001525878906,0.5540000200271606,211.2100067138672,127.98999786376953,89.01000213623047,33.25,116.22000122070312,59.529998779296875,44.189998626708984,0.5582500100135803,211.2100067138672,128.1699981689453,89.55000305175781,32.415000915527344,115.06999969482422,58.79999923706055,43.650001525878906,0.5512499809265137,210.47999572753906,127.16000366210938,88.73999786376953,32.505001068115234,115.11000061035156,59.5,43.70000076293945,0.5582500100135803,210.94000244140625,127.19000244140625,89.26000213623047,283896400,4812400,16814000,32518800,125008000,74411100,7500500,12771800
2015-02-24,29.36207389831543,115.26000213623047,45.03767395019531,37.68218994140625,0.5367264151573181,174.95774841308594,94.9095687866211,55.46070098876953,33.04249954223633,115.26000213623047,60.81999969482422,44.09000015258789,0.5577499866485596,211.80999755859375,129.6699981689453,89.41999816894531,33.400001525878906,115.55000305175781,61.25,44.29999923706055,0.5577499866485596,212.0500030517578,129.7899932861328,89.77999877929688,32.79249954223633,114.29000091552734,60.08000183105469,43.91999816894531,0.5490000247955322,210.75999450683594,127.18000030517578,89.12999725341797,33.23500061035156,115.0,60.25,44.150001525878906,0.5540000200271606,211.1199951171875,127.6500015258789,89.33000183105469,276912400,7612900,22937700,25271700,149356000,72472300,11958300,9990700
