Date,AAPL,GLD,JPM,MSFT,NVDA,SPY,TLT,XOM
2015-01-05,-0.028171715747816073,0.015077149308345472,-0.031045127028610064,-0.009195824397034147,-0.016889960337736154,-0.018059804527841505,0.015707925998062366,-0.027362022359673333
2015-01-06,9.418682333617312e-05,0.011398960794795965,-0.02592883527320755,-0.014677482702466937,-0.030318419818698095,-0.009418922975512611,0.01801754651644094,-0.005315889282630382
2015-01-07,0.014022213018037633,-0.005891414149803764,0.0015259614775735564,0.01270526525996618,-0.0026054441509184567,0.01246106466199004,-0.0019753330111721423,0.010132467960080493
2015-01-08,0.03842235261253313,-0.004208518959763041,0.022346377484750324,0.02941847102166073,0.03761761168367017,0.01774536047343611,-0.013242753581425237,0.0166446218352847
2015-01-09,0.0010724226150904403,0.011385196369056105,-0.017387103719528563,-0.008405233789632982,0.00402822411808712,-0.00801391911992233,0.010952817016973704,-0.0014096109802916867
2015-01-12,-0.024640450715289308,0.011086435260788896,-0.008594366709010814,-0.012502775531580412,-0.01253753980833372,-0.007833471996330221,0.005722162084283333,-0.019218426651830267
2015-01-13,0.00887837758833343,-0.003373767752371193,0.00016987654528555218,-0.005150223286309541,-0.0015239733705705305,-0.002812536177652647,0.0,-0.0036530340694648222
2015-01-14,-0.003810077043793103,-0.0016080097792615655,-0.03450044379275852,-0.0086281423367629,0.004069330553566619,-0.006037123344823425,0.007586087498073546,-0.00288886957941914
2015-01-15,-0.027140643704483658,0.025175902263039784,-0.032036372361314513,-0.010443686494185145,-0.007092183390834839,-0.009160902226872936,0.01573541162383263,-0.00869192513567274
2015-01-16,-0.0077700619413341165,0.013064281211881523,0.017093786497135888,0.016710717059881697,0.018367407019018955,0.013114200228056205,-0.01274888948897912,0.024280775430603363
2015-01-20,0.025757127979387784,0.013712049879254229,-0.00393355174015475,0.0032442045520937324,0.003006032063220365,0.002132853893186626,0.013289152741425836,-0.00032942489241660766
2015-01-21,0.007634430238603995,0.00024159749942587183,0.0032310616897726074,-0.010131857264271571,0.013985796363694236,0.005047981698689252,-0.011559226787632104,0.008562767482314104
2015-01-22,0.026015593478095234,0.008049585228834255,0.030416954241657468,0.026350154305307072,0.017241344456088603,0.014871038197384667,-0.003598495302812643,0.01088534376621153
2015-01-23,0.005159869292002517,-0.007985306821000182,-0.015801368738141086,0.0010609805333343658,0.0029057697040806296,-0.0054830480742332766,0.013917992589213668,-0.0213202014383439
2015-01-26,0.0010623815168047113,-0.00998152990144685,0.00158779223170602,-0.003603453392868494,-0.004345665728043957,0.002341975884660119,-0.003041734098437554,0.009572111344033019
2015-01-27,-0.03501322928445427,0.011464376669647391,-0.010040499378911716,-0.09253348459314759,-0.04801162599464237,-0.013190555978400909,0.0015628986440989756,-0.008827167822349602
2015-01-28,0.05653265071591829,-0.007877840393190949,-0.02580085780118102,-0.0344584759448503,-0.016301623783049557,-0.012824277772761294,0.016348232225291692,-0.032985182786872236
2015-01-29,0.031133698354846695,-0.021552390797103027,0.016803653277375652,0.01990785985050003,0.024339721586114527,0.009243517068390883,-0.006580395327742017,-0.004206974196393487
2015-01-30,-0.014634241821989136,0.022275544587827323,-0.02317215088950897,-0.03832409461743369,-0.02932293204675651,-0.012574851778000995,0.01773772904856097,-0.0018270517433054412
2015-02-02,0.012546673525458019,-0.008343449208254805,0.02004419573174987,0.021781764660852243,0.02187508966408447,0.012384059785806034,-0.003776126808612057,0.02470828994572316
2015-02-03,0.00016878800909059244,-0.01119094214735139,0.022534564582932015,0.007752279017143815,0.024974531468064276,0.014461165818623556,-0.021166051038293943,0.02980596570341043
2015-02-04,0.007669586431646946,0.0043783458565487265,-0.005993935585990817,0.005769239496863365,0.0024866207780873673,-0.003807922354276294,0.001709750605535021,-0.008563778442200687
2015-02-05,0.007137407843658128,0.0017272502164005221,0.006917011757357594,0.014579250967224677,0.016368694035292064,0.010095325224761309,-0.010979618768521049,0.009840112151789482
2015-02-06,-0.008420854157237034,-0.025864204796777424,0.01972864481479375,-0.0009423394967850163,-0.004392265592388145,-0.0027657244114254187,-0.017701586525196378,-0.0018540689278336853
2015-02-09,0.006642537448872332,0.004467285755423989,-0.0012092459036116,-0.0011787439429191693,-0.0009800941165885035,-0.0044758063537703174,-0.0016039800865139675,0.0006553120472421181
2015-02-10,0.01921163927479297,-0.0058739360493219595,0.011069233560641045,0.005665412143133874,0.027968262319073345,0.010653536936708896,-0.007954099283339455,-0.006006933335017117
2015-02-11,0.023438733553673208,-0.011817350480741395,-0.0015397109365210548,-0.005164038060603282,-0.006682683135683987,0.000580150699838633,0.0018496728738164325,-0.004505106639036249
2015-02-12,0.012652303019731859,0.0023062837940568404,0.020558460283470747,0.0167531701228274,0.07160072483704694,0.009617061877748467,-0.00330813608806535,0.019536955353654628
